,Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
535,192.168.32.49-10.200.7.9-54493-3128-6,10.200.7.9,3128,192.168.32.49,54493,6,26/04/201711:11:21,35,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,342857.142857143,57142.8571428571,35.0,0.0,35.0,35,35.0,35.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,57142.8571428571,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,329,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
536,192.168.32.49-10.200.7.9-54493-3128-6,10.200.7.9,3128,192.168.32.49,54493,6,26/04/201711:11:21,186,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,64516.1290322581,10752.688172043001,186.0,0.0,186.0,186,186.0,186.0,0.0,186.0,186.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,10752.688172043001,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,329,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
537,192.168.50.5-10.200.7.9-50074-3128-6,192.168.50.5,50074,10.200.7.9,3128,6,26/04/201711:11:21,146275,6,8,730,4733.0,258,0,121.666666666667,129.543300354232,1460,0,591.625,703.102906002081,37347.461972312405,95.71013501965479,11251.9230769231,20362.5668260067,74084.0,1,146275.0,29255.0,30322.4914626091,76065.0,664.0,124501.0,17785.8571428571,26785.1993547965,74084.0,119.0,0,0,0,0,132,172,41.018629294137796,54.691505725517,0,1460,364.2,563.391287523283,317409.742857143,0,0,0,1,0,0,0,0,1,390.21428571428595,121.666666666667,591.625,132,0,0,0,0,0,0,6,730,8,4733,8192,142,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
538,179.1.4.237-10.200.7.199-443-44911-6,10.200.7.199,44911,179.1.4.237,443,6,26/04/201711:11:21,74705,12,9,476,5294.0,258,0,39.6666666666667,93.03306678354478,2048,0,588.222222222222,709.650226833223,77237.13272204,281.105682350579,3735.25,5905.476725486529,22115.0,0,74705.0,6791.363636363641,7442.497057745171,22115.0,0.0,45642.0,5705.25,7484.5486312994,20212.0,1.0,0,0,0,0,440,296,160.631818486045,120.473863864534,0,2048,262.272727272727,522.979120207643,273507.16017316,0,0,0,1,0,0,0,0,0,274.761904761905,39.6666666666667,588.222222222222,440,0,0,0,0,0,0,12,476,9,5294,5840,243,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
539,192.168.50.5-10.200.7.9-50094-3128-6,192.168.50.5,50094,10.200.7.9,3128,6,26/04/201711:11:21,117299,7,7,466,5421.0,242,0,66.5714285714286,111.879186540448,2048,0,774.428571428571,859.005987007242,50187.9811422092,119.353106164588,9023.0,15425.354966202,47677.0,1,117299.0,19549.8333333333,23550.861915578902,48835.0,1.0,101969.0,16994.8333333333,19841.417020129,47677.0,57.0,0,0,0,0,188,152,59.676553082294,59.676553082294,0,2048,392.46666666666704,677.242187811997,458656.98095238104,0,0,0,1,0,0,0,0,1,420.5,66.5714285714286,774.428571428571,188,0,0,0,0,0,0,7,466,7,5421,8192,142,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
540,179.1.4.237-10.200.7.199-443-57307-6,10.200.7.199,57307,179.1.4.237,443,6,26/04/201711:11:21,74955,11,8,476,4681.0,258,0,43.2727272727273,96.69032103482841,2048,0,585.125,758.6648869654409,68801.2807684611,253.485424588086,4164.166666666671,6860.806128677161,22997.0,0,74955.0,7495.5,8677.04943770891,22997.0,6.0,52756.0,7536.571428571429,13022.413368972,35278.0,0.0,0,0,0,0,372,264,146.754719498366,106.730705089721,0,2048,257.85,540.581195517721,292228.02894736803,0,0,0,1,0,0,0,0,0,271.421052631579,43.2727272727273,585.125,372,0,0,0,0,0,0,11,476,8,4681,5840,243,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
541,172.19.1.46-10.200.7.7-52430-3128-6,172.19.1.46,52430,10.200.7.7,3128,6,26/04/201711:11:21,20698,6,17,312,17311.0,288,0,52.0,115.64082324162202,2920,0,1018.2941176470599,940.142726179507,851434.92124843,1111.218475215,940.8181818181821,1896.24811608316,8642.0,0,20698.0,4139.6,4590.78264569343,12312.0,1625.0,14633.0,914.5625,2314.41191864514,8642.0,0.0,0,0,0,0,132,376,289.88308049086896,821.3353947241279,0,2920,734.291666666667,906.791979364937,822271.69384058,0,0,0,1,0,0,0,0,2,766.217391304348,52.0,1018.2941176470599,132,0,0,0,0,0,0,6,312,17,17311,8192,490,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,147,WINDOWS_UPDATE
542,192.168.50.5-10.200.7.9-50075-3128-6,192.168.50.5,50075,10.200.7.9,3128,6,26/04/201711:11:21,146769,6,5,730,459.0,258,0,121.666666666667,129.543300354232,408,0,91.8,177.426604543963,8101.16577751432,74.947706940839,14676.9,24573.5676668606,74447.0,2,146769.0,29353.8,30793.3833753292,75750.0,405.0,133118.0,33279.5,36174.9574383532,74447.0,1358.0,0,0,0,0,132,112,40.880567422275796,34.0671395185632,0,408,99.0833333333333,142.37304286041402,20270.0833333333,0,0,0,1,0,0,0,0,0,108.09090909090901,121.666666666667,91.8,132,0,0,0,0,0,0,6,730,5,459,8192,142,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
543,179.1.4.216-10.200.7.199-443-43140-6,10.200.7.199,43140,179.1.4.216,443,6,26/04/201711:11:21,74846,11,5,476,1020.0,258,0,43.2727272727273,96.69032103482841,612,0,204.0,260.84861510078997,19987.7080939529,213.77227907971002,4989.733333333329,7150.576664723991,23370.0,0,74846.0,7484.6,8685.36516471498,23370.0,0.0,54310.0,13577.5,15116.6738074221,34754.0,2.0,0,0,0,0,384,168,146.968441867301,66.80383721240949,0,612,88.0,170.052932935601,28918.0,0,0,0,1,0,0,0,0,0,93.5,43.2727272727273,204.0,384,0,0,0,0,0,0,11,476,5,1020,5840,243,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
544,192.168.50.5-10.200.7.9-50077-3128-6,192.168.50.5,50077,10.200.7.9,3128,6,26/04/201711:11:21,146603,8,9,730,6193.0,258,0,91.25,123.121020602843,2048,0,688.111111111111,786.6737640922771,47222.7717031711,115.959427842541,9162.6875,18573.7573930488,73235.0,19,146603.0,20943.2857142857,25588.8370304598,74409.0,927.0,136199.0,17024.875,25830.7499666441,73235.0,332.0,0,0,0,0,196,192,54.5691425141368,61.390285328403905,0,2048,384.611111111111,628.835444563893,395434.016339869,0,0,0,1,0,0,0,0,1,407.235294117647,91.25,688.111111111111,196,0,0,0,0,0,0,8,730,9,6193,8192,142,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
545,179.1.4.216-10.200.7.199-443-45812-6,10.200.7.199,45812,179.1.4.216,443,6,26/04/201711:11:21,74972,11,8,476,4682.0,258,0,43.2727272727273,96.69032103482841,2048,0,585.25,908.778733088691,68799.0183001654,253.427946433335,4165.11111111111,7212.806183847701,27246.0,0,74972.0,7497.2,9248.183807285259,27246.0,0.0,57773.0,8253.28571428571,14352.0757002171,38953.0,0.0,0,0,0,0,384,264,146.721442671931,106.706503761404,0,2048,257.9,620.065013569248,384480.62105263205,0,0,0,1,0,0,0,0,0,271.473684210526,43.2727272727273,585.25,384,0,0,0,0,0,0,11,476,8,4682,5840,243,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
546,192.168.50.5-10.200.7.9-50085-3128-6,192.168.50.5,50085,10.200.7.9,3128,6,26/04/201711:11:21,132230,6,7,730,4734.0,258,0,121.666666666667,129.543300354232,3484,0,676.285714285714,1273.47669973263,41321.939045602405,98.31354458141121,11019.166666666699,16317.4180044924,54627.0,1,132230.0,26446.0,22735.034737162798,56204.0,1751.0,102625.0,17104.1666666667,20129.4893468927,54627.0,167.0,0,0,0,0,132,152,45.3754821144975,52.9380624669137,0,3484,390.28571428571405,918.702967698017,844015.142857143,0,0,0,1,0,0,0,0,1,420.30769230769204,121.666666666667,676.285714285714,132,0,0,0,0,0,0,6,730,7,4734,8192,142,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
547,192.168.50.5-10.200.7.9-50079-3128-6,192.168.50.5,50079,10.200.7.9,3128,6,26/04/201711:11:21,146621,6,6,730,4325.0,258,0,121.666666666667,129.543300354232,2920,0,720.833333333333,1203.63655920991,34476.6438641122,81.8436649593169,13329.1818181818,22709.4906407792,72024.0,1,146621.0,29324.2,29031.7813042879,72925.0,589.0,95397.0,19079.4,30289.2192669273,72024.0,106.0,0,0,0,0,132,132,40.9218324796584,40.9218324796584,0,2920,388.84615384615404,845.005704729643,714034.6410256409,0,0,0,1,0,0,0,0,1,421.25,121.666666666667,720.833333333333,132,0,0,0,0,0,0,6,730,6,4325,8192,125,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
548,179.1.4.216-10.200.7.199-443-38857-6,10.200.7.199,38857,179.1.4.216,443,6,26/04/201711:11:21,75385,11,6,476,4504.0,258,0,43.2727272727273,96.69032103482841,2048,0,750.666666666667,1011.2674555559801,66060.8874444518,225.509053525237,4711.5625,7558.204786576859,26953.0,0,75385.0,7538.5,9238.692960105942,26953.0,0.0,41785.0,8357.0,10196.410618448,24543.0,0.0,0,0,0,0,360,200,145.91762286927099,79.5914306559661,0,2048,276.66666666666697,652.172838873796,425329.411764706,0,0,0,1,0,0,0,0,0,292.941176470588,43.2727272727273,750.666666666667,360,0,0,0,0,0,0,11,476,6,4504,5840,243,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
549,179.1.4.217-10.200.7.199-443-34227-6,179.1.4.217,443,10.200.7.199,34227,6,26/04/201711:11:17,4160933,129,133,338352,2995.0,8616,0,2622.88372093023,1962.46937327976,1098,0,22.5187969924812,149.761861547923,82036.1683305163,62.9666471438016,15942.272030651298,199509.59125390102,3192251.0,0,4160933.0,32507.2890625,288031.817486187,3231113.0,1.0,966555.0,7322.386363636359,41815.7715451752,408689.0,0.0,1,0,0,0,4128,4304,31.0026621433222,31.963985000479497,0,8616,1303.25855513308,1892.87302778245,3582968.2993062995,0,1,0,0,1,0,0,0,1,1308.23282442748,2622.88372093023,22.5187969924812,4128,0,0,0,0,0,0,129,338352,133,2995,264,4267,125,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
550,179.1.4.216-10.200.7.199-443-38431-6,10.200.7.199,38431,179.1.4.216,443,6,26/04/201711:11:21,82271,10,11,476,4683.0,258,0,47.6,100.791534036016,1436,0,425.72727272727303,548.875230067652,62707.3938568876,255.253977707819,4113.55,8650.710055888629,36701.0,0,45570.0,5063.333333333329,5944.35038502947,14864.0,0.0,75605.0,7560.5,12614.5467197377,36789.0,1.0,0,0,0,0,340,360,121.5495131942,133.70446451362,0,1436,234.5,431.53234718461897,186220.166666667,0,0,0,1,0,0,0,0,1,245.666666666667,47.6,425.72727272727303,340,0,0,0,0,0,0,10,476,11,4683,5840,243,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
551,179.1.4.238-10.200.7.194-80-45767-6,10.200.7.194,45767,179.1.4.238,80,6,26/04/201711:11:21,44345,3,3,173,0.0,173,0,57.6666666666667,99.8815965698053,0,0,0.0,0.0,3901.2289998872498,135.302739880483,8869.0,19356.6407467825,43494.0,30,601.0,300.5,382.544768621922,571.0,30.0,43887.0,21943.5,30477.0093759214,43494.0,393.0,0,0,0,0,104,104,67.6513699402413,67.6513699402413,0,173,24.714285714285698,65.3878538305963,4275.571428571429,0,0,0,1,0,0,0,0,1,28.8333333333333,57.6666666666667,0.0,104,0,0,0,0,0,0,3,173,3,0,14600,804,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
552,10.200.7.217-69.172.216.111-33999-80-6,10.200.7.217,33999,69.172.216.111,80,6,26/04/201711:11:21,201551,6,7,2634,620.0,1317,0,439.0,680.095875594022,310,0,88.57142857142858,151.26451130702299,16144.797098501102,64.4998040198262,16795.9166666667,57808.5699489088,200362.0,0,727.0,145.4,281.96240884203,646.0,0.0,201312.0,33552.0,81720.7556572992,200362.0,0.0,0,0,0,0,208,240,29.7691403168429,34.7306637029834,0,1317,232.42857142857102,472.70542368627196,223450.417582418,0,0,0,1,0,0,0,0,1,250.30769230769198,439.0,88.57142857142858,208,0,0,0,0,0,0,6,2634,7,620,14600,987,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
553,192.168.90.141-10.200.7.6-54909-3128-6,10.200.7.6,3128,192.168.90.141,54909,6,26/04/201711:11:20,774548,77,13,44049,1858.0,4380,0,572.064935064935,994.502260293035,645,6,142.923076923077,198.505441377334,59269.4061568812,116.19680123116999,8702.78651685393,27295.4976937889,110155.0,0,773380.0,10176.0526315789,29624.6784735946,110155.0,0.0,774058.0,64504.8333333333,62009.8180332369,171551.0,8.0,0,0,0,0,1600,260,99.41281883111179,16.7839824000578,0,4380,504.472527472528,930.621731731109,866056.807570208,0,0,0,1,1,0,0,0,0,510.077777777778,572.064935064935,142.923076923077,1600,0,0,0,0,0,0,77,44049,13,1858,14600,252,72,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
554,10.200.7.196-65.52.210.135-40995-443-6,10.200.7.196,40995,65.52.210.135,443,6,26/04/201711:11:20,772215,14,6,1725,5587.0,1034,0,123.214285714286,279.99125771281604,2872,85,931.166666666667,1092.98882275468,9468.8655361525,25.8995228012924,40642.8947368421,49378.7486553283,122941.0,1,772215.0,59401.1538461538,55921.2278311289,142759.0,1.0,566268.0,113253.6,69236.7138287195,184295.0,943.0,0,0,0,0,468,192,18.1296659609047,7.76985684038772,0,2872,348.190476190476,702.184563989242,493063.16190476203,0,0,0,1,0,0,0,0,0,365.6,123.214285714286,931.166666666667,468,0,0,0,0,0,0,14,1725,6,5587,14600,514,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
555,192.168.90.141-10.200.7.6-54909-3128-6,10.200.7.6,3128,192.168.90.141,54909,6,26/04/201711:11:21,20,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,600000.0,100000.0,20.0,0.0,20.0,20,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,100000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,339,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
556,192.168.90.141-10.200.7.6-54909-3128-6,10.200.7.6,3128,192.168.90.141,54909,6,26/04/201711:11:21,212,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,56603.773584905706,9433.962264150941,212.0,0.0,212.0,212,212.0,212.0,0.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,9433.962264150941,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,339,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
557,192.168.180.37-10.200.7.9-2006-3128-6,192.168.180.37,2006,10.200.7.9,3128,6,26/04/201711:11:21,596171,14,60,2214,30109.0,1448,0,158.142857142857,380.99886071763,4344,0,501.816666666667,1052.41213638111,54217.66573684401,124.125460648036,8166.72602739726,38963.1278245002,300654.0,0,596171.0,45859.307692307695,86348.6930738625,300654.0,190.0,596074.0,10102.9491525424,43290.4784834374,301471.0,0.0,0,0,0,0,460,1960,23.4831952577365,100.642265390299,0,4344,430.97333333333296,963.9639722623559,929226.53981982,0,0,0,1,0,0,0,0,4,436.797297297297,158.142857142857,501.816666666667,460,0,0,0,0,0,0,14,2214,60,30109,65535,215,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
558,207.244.80.182-10.200.7.199-443-46657-6,10.200.7.199,46657,207.244.80.182,443,6,26/04/201711:11:21,294582,15,9,2064,12791.0,1448,0,137.6,369.547174641769,7240,0,1421.22222222222,2390.44633791358,50427.385244176505,81.4713729963134,12807.9130434783,29533.896376433502,88798.0,0,294582.0,21041.5714285714,37539.3669278087,94518.0,0.0,195600.0,24450.0,42663.5131565269,96435.0,1.0,0,0,0,0,320,188,50.91960812269589,30.5517648736175,0,7240,594.2,1544.6385769277301,2385908.33333333,0,0,0,1,0,0,0,0,0,618.958333333333,137.6,1421.22222222222,320,0,0,0,0,0,0,15,2064,9,12791,5840,282,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
559,192.168.180.37-10.200.7.9-2006-3128-6,10.200.7.9,3128,192.168.180.37,2006,6,26/04/201711:11:21,14,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.14285714302,14.0,0.0,14.0,14,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,142857.14285714302,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,215,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
560,192.168.180.37-10.200.7.9-2006-3128-6,10.200.7.9,3128,192.168.180.37,2006,6,26/04/201711:11:21,56,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.285714285696,56.0,0.0,56.0,56,56.0,56.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,35714.285714285696,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,215,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
561,10.200.7.217-69.172.216.55-38576-80-6,10.200.7.217,38576,69.172.216.55,80,6,26/04/201711:11:21,215111,6,7,2644,620.0,1322,0,440.666666666667,682.677864491494,310,0,88.57142857142858,151.26451130702299,15173.5615565917,60.4339155133861,17925.9166666667,61623.967058956296,213607.0,0,845.0,169.0,331.34423187977796,758.0,0.0,214857.0,35809.5,87104.05985199541,213607.0,0.0,0,0,0,0,208,240,27.8925763907936,32.541339122592504,0,1322,233.14285714285703,474.470531976735,225122.285714286,0,0,0,1,0,0,0,0,1,251.07692307692298,440.666666666667,88.57142857142858,208,0,0,0,0,0,0,6,2644,7,620,14600,991,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
562,10.200.7.217-69.172.216.111-34000-80-6,10.200.7.217,34000,69.172.216.111,80,6,26/04/201711:11:21,200193,6,7,2624,620.0,1312,0,437.333333333333,677.513886696551,310,0,88.57142857142858,151.26451130702299,16204.3627899077,64.9373354712702,16682.75,57341.7121191023,198766.0,0,1032.0,206.4,433.54849786384904,981.0,0.0,199719.0,33286.5,81068.9591218488,198766.0,0.0,0,0,0,0,208,240,29.971077909816998,34.9662575614532,0,1312,231.714285714286,470.94069993699094,221785.14285714302,0,0,0,1,0,0,0,0,1,249.538461538462,437.333333333333,88.57142857142858,208,0,0,0,0,0,0,6,2624,7,620,14600,984,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
563,212.124.124.94-10.200.7.194-443-44493-6,10.200.7.194,44493,212.124.124.94,443,6,26/04/201711:11:20,1445732,6,7,2464,1147.0,2157,0,410.666666666667,860.578332673247,961,0,163.857142857143,354.827389290168,2497.6966685388397,8.991984683191632,120477.66666666699,258894.681458182,925001.0,0,1275221.0,255044.2,456032.42767888797,1065886.0,2010.0,1341443.0,223573.833333333,397276.77031481,1026243.0,0.0,0,0,0,0,140,152,4.15014677685767,4.84183790633395,0,2157,257.928571428571,602.994892730727,363602.840659341,0,0,0,1,0,0,0,0,1,277.769230769231,410.666666666667,163.857142857143,140,0,0,0,0,0,0,6,2464,7,1147,14600,19,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
564,212.124.124.94-10.200.7.194-443-44493-6,10.200.7.194,44493,212.124.124.94,443,6,26/04/201711:11:21,348,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,34482.7586206897,5747.12643678161,348.0,0.0,348.0,348,348.0,348.0,0.0,348.0,348.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,5747.12643678161,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,275,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
565,192.168.180.51-10.200.7.4-57767-3128-6,192.168.180.51,57767,10.200.7.4,3128,6,26/04/201711:11:20,1475457,7,41,2689,5900.0,1460,0,384.142857142857,532.2879635972209,992,0,143.90243902439,322.89826608996003,5821.247247462989,32.5322933843548,31392.7021276596,157339.935369515,1064911.0,0,1303384.0,217230.666666667,418110.225226634,1065081.0,52.0,1475230.0,36880.75,170304.179622853,1065072.0,0.0,0,0,0,0,152,880,4.74429278521841,27.7880005991364,0,1460,175.285714285714,360.756439073973,130145.20833333301,0,0,0,1,0,0,0,0,5,178.9375,384.142857142857,143.90243902439,152,0,0,0,0,0,0,7,2689,41,5900,8192,353,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
566,192.168.180.51-10.200.7.4-57767-3128-6,10.200.7.4,3128,192.168.180.51,57767,6,26/04/201711:11:21,1,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,353,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
567,192.168.180.51-10.200.7.4-57767-3128-6,192.168.180.51,57767,10.200.7.4,3128,6,26/04/201711:11:21,1165,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,10300.429184549399,1716.7381974248901,1165.0,0.0,1165.0,1165,1165.0,1165.0,0.0,1165.0,1165.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1716.7381974248901,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
568,192.168.72.43-10.200.7.7-56080-3128-6,192.168.72.43,56080,10.200.7.7,3128,6,26/04/201711:11:21,234816,6,0,1273,0.0,1255,0,212.166666666667,510.890366582368,0,0,0.0,0.0,5421.26601253748,25.551921504497102,46963.2,104288.362613956,233519.0,0,234816.0,46963.2,104288.362613956,233519.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,144,0,25.551921504497102,0.0,0,1255,181.85714285714297,473.221029601541,223938.14285714302,0,0,0,1,0,0,0,0,0,212.166666666667,212.166666666667,0.0,144,0,0,0,0,0,0,6,1273,0,0,8192,-1,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
569,10.200.7.217-69.172.216.111-34001-80-6,10.200.7.217,34001,69.172.216.111,80,6,26/04/201711:11:21,202461,6,7,2596,618.0,1298,0,432.666666666667,670.28431778363,309,0,88.2857142857143,150.776561270548,15874.6622806368,64.20989721477221,16871.75,58013.729567977,201089.0,0,784.0,156.8,257.694974727875,594.0,0.0,201987.0,33664.5,82021.6775096681,201089.0,0.0,0,0,0,0,208,240,29.635337176048697,34.574560038723504,0,1298,229.57142857142898,465.975191529419,217132.879120879,0,0,0,1,0,0,0,0,1,247.230769230769,432.666666666667,88.2857142857143,208,0,0,0,0,0,0,6,2596,7,618,14600,973,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
570,192.168.72.43-10.200.7.7-56081-3128-6,192.168.72.43,56081,10.200.7.7,3128,6,26/04/201711:11:21,236197,7,0,2518,0.0,1250,0,359.71428571428595,608.18684472392,0,0,0.0,0.0,10660.5926408887,29.6362781915096,39366.1666666667,95509.0786415965,234321.0,0,236197.0,39366.1666666667,95509.0786415965,234321.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,164,0,29.6362781915096,0.0,0,1250,314.75,577.255514110891,333223.928571429,0,0,0,1,0,0,0,0,0,359.71428571428595,359.71428571428595,0.0,164,0,0,0,0,0,0,7,2518,0,0,8192,-1,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
